traj_id,t,x,z,theta,xq_dot,zq_dot,theta_dot,l,phi,l_dot,phi_dot,error_x,error_z,error_phi,u_z,u_theta
1,4.399999999999951,-1.614446107831728,4.815127464932356,9.465985587837597e-05,-1.2848802897394835,4.616180262208215,-0.000780029322856782,1.0,54.88094509263858,0.0,24.54828989643247,5.607290168461918,0.2304989584279964,-54.63642595193239,-10.0,0.0003923580261991893
1,4.40999999999995,-1.6331715868275583,4.860884522274207,8.720215233631558e-05,-2.463599857467363,4.4866885985479374,-0.000711511385555297,1.0,55.12740720734426,0.0,24.743921606307033,5.6144461078317285,0.1848725350676439,-54.88094509263858,-10.0,0.0004111076238089103
1,4.41999999999995,-1.66366254922741,4.9038744746864635,8.039288585304151e-05,-3.6254423027200766,4.061982784120534,-0.0006503419110995155,1.0,55.37579944254297,0.0,24.932335530284924,5.633171586827558,0.13911547772579258,-55.12740720734426,-10.0,0.00036701684673468883
1,4.42999999999995,-1.7053672338213925,4.941155966878892,7.414940009014501e-05,-4.693372617294491,3.3477429500851654,-0.0005983552414797852,1.0,55.62599086606001,0.0,25.10187371057574,5.66366254922741,0.09612552531353646,-55.37579944254297,-10.0,0.0003119200177183817
1,4.43999999999995,-1.7569614043988317,4.969953788098219,6.839327459405903e-05,-5.591086704523624,2.371783253308307,-0.0005528698577374102,1.0,55.8777380497898,0.0,25.241824777497087,5.705367233821392,0.0588440331211082,-55.62599086606001,-10.0,0.00027291230245425017
1,4.4499999999999496,-1.8163921810637567,4.987883836624164,6.307345265052878e-05,-6.250452816768461,1.1843155609741822,-0.0005110945309686401,1.0,56.13069839281891,0.0,25.343188004090955,5.756961404398831,0.030046211901781028,-55.8777380497898,-10.0,0.00025065196061262087
1,4.459999999999949,-1.8809983397309795,4.993166033805102,5.815894500575591e-05,-6.619145538771505,-0.144783681175374,-0.0004718069979859337,1.0,56.38445073457333,0.0,25.39935440979443,5.816392181063756,0.012116163375836209,-56.13069839281891,-10.0,0.00023572519789623824
1,4.469999999999949,-1.9476973139940479,4.985172727736437,5.380926620545738e-05,-6.666634250541241,-1.4560091960458175,-0.00039812876207377055,1.0,56.63849696333034,0.0,25.404281860527394,5.880998339730979,0.006833966194897734,-56.38445073457333,-3.4847762227213965,0.00022103470773647115
1,4.479999999999949,-2.013276392424234,4.964946273310292,5.0037301141312864e-05,-6.397443494994404,-2.5778930253907175,-0.0003562642507551324,1.0,56.89254137751797,0.0,25.404679543414645,5.947697313994048,0.014827272263563174,-56.63849696333034,10.0,0.00012559353395568806
1,4.489999999999949,-2.0746485404672406,4.933971796939756,4.648743695279259e-05,-5.829761349539512,-3.592983751049881,-0.000353708586948922,1.0,57.14659206994681,0.0,25.405530729919523,6.013276392424234,0.035053726689707965,-56.89254137751797,10.0,7.666991418421674e-06
1,4.4999999999999485,-2.1289954693092286,4.893682711146964,4.299255536134462e-05,-4.999939082088801,-4.429718345754729,-0.00034526773134067266,1.0,57.400653324693494,0.0,25.40678061274142,6.074648540467241,0.06602820306024437,-57.14659206994681,10.0,2.532256682433176e-05
1,4.509999999999948,-2.1739488526550086,4.84617465533669,3.9720171340836e-05,-3.961139147074796,-5.027924999361109,-0.0003092090727610504,1.0,57.65472874581746,0.0,25.408348720133386,6.128995469309229,0.10631728885303637,-57.400653324693494,10.0,0.00010817597573885068
